chrf,comet_seg,difficulty_bin,difficulty_score,id,langpair,src_lang,tgt_lang
11.28988989538022,,(0.9146337590002647-0.978634295645502],0.978634295645502,test-en-social_112289379466442912:654:en-de,en-de,en,de
15.322714737270834,,(0.8778332614905968-0.9146337590002647],0.889705547646031,test-en-social_112112980319428992:418:en-nl,en-nl,en,nl
14.37933541356689,,(0.8778332614905968-0.9146337590002647],0.8867048415662722,test-en-social_112122127346453600:459:en-es,en-es,en,es
0.0,,(0.1875026876327152-0.8778332614905968],0.8307536984554013,test-en-news_newsweek.63908:46:en-zh,en-zh,en,zh
58.516757527611205,,(0.1875026876327152-0.8778332614905968],0.8733974714527591,test-en-news_scotsman.87519:114:en-de,en-de,en,de
55.41944827073305,,(0.9146337590002647-0.978634295645502],0.916914749563271,test-en-social_112122127346453600:461:en-nl,en-nl,en,nl
11.645199509657287,,(0.9146337590002647-0.978634295645502],0.9640310039434654,test-en-social_112270350852000848:630:en-es,en-es,en,es
0.0,,(0.9146337590002647-0.978634295645502],0.9554526818426765,test-en-social_112166537145572640:576:en-zh,en-zh,en,zh
1.960653076020586,,(0.1875026876327152-0.8778332614905968],0.7761779343374642,test-en-news_economist.14223:25:en-de,en-de,en,de
10.544091813380074,,(0.1875026876327152-0.8778332614905968],0.1875026876327152,test-en-speech_33gJqN796Eo_000:705:en-nl,en-nl,en,nl
79.94208458326905,,(0.9146337590002647-0.978634295645502],0.9502909162196931,test-en-news_beverly_press.3585:5:en-es,en-es,en,es
0.0,,(0.9146337590002647-0.978634295645502],0.9764078236334355,test-en-literary_forever_snow_chunk_1_words_993:884:en-zh,en-zh,en,zh
16.643519295752544,,(0.8778332614905968-0.9146337590002647],0.910071777874252,test-en-speech_OPV8Gf1FFn8_021:759:en-de,en-de,en,de
68.17689491892314,,(0.1875026876327152-0.8778332614905968],0.679705174420054,test-en-social_112226149509052560:608:en-nl,en-nl,en,nl
20.614127312288392,,(0.1875026876327152-0.8778332614905968],0.8697175094826397,test-en-literary_forever_snow_chunk_2_words_986:927:en-es,en-es,en,es
16.9836369656273,,(0.8778332614905968-0.9146337590002647],0.888435040536286,test-en-social_111977766001055104:226:en-zh,en-zh,en,zh
12.907367832571392,,(0.9146337590002647-0.978634295645502],0.9574094603160765,test-en-social_112109186993725712:281:en-de,en-de,en,de
18.421227987836307,,(0.1875026876327152-0.8778332614905968],0.7999265249827369,test-en-social_112140958167999904:481:en-nl,en-nl,en,nl
9.438846791779403,,(0.8778332614905968-0.9146337590002647],0.8899825259458501,test-en-news_scotsman.87445:81:en-es,en-es,en,es
0.0,,(0.8778332614905968-0.9146337590002647],0.910071777874252,test-en-speech_OPV8Gf1FFn8_021:759:en-zh,en-zh,en,zh
