chrf,comet_seg,difficulty_bin,difficulty_score,id,langpair,src_lang,tgt_lang
71.5928019201724,0.8901795148849487,(0.861 - 0.929],0.8912068449420368,test-en-news_beverly_press.3585:1:en-de,en-de,en,de
78.59969523559548,0.8656352162361145,(0.929 - 1.0],0.9345735561673341,test-en-news_beverly_press.3585:2:en-de,en-de,en,de
62.207751239294154,0.8307901620864868,(0.861 - 0.929],0.8938086797477989,test-en-news_beverly_press.3585:3:en-de,en-de,en,de
65.25992304555811,0.8357993364334106,(0.0 - 0.861],0.775078988074143,test-en-news_beverly_press.3585:4:en-de,en-de,en,de
70.29382013502055,0.8892584443092346,(0.929 - 1.0],0.9502909162196931,test-en-news_beverly_press.3585:5:en-de,en-de,en,de
34.60582577483475,0.7231457829475403,(0.929 - 1.0],0.9590196758076348,test-en-news_brisbanetimes.com.au.228963:6:en-de,en-de,en,de
47.03664004963565,0.8081735372543335,(0.0 - 0.861],0.8095313234377716,test-en-news_brisbanetimes.com.au.228963:7:en-de,en-de,en,de
52.89177047567084,0.7836386561393738,(0.861 - 0.929],0.8807070770331982,test-en-news_brisbanetimes.com.au.228963:8:en-de,en-de,en,de
52.72614704948758,0.8357840776443481,(0.861 - 0.929],0.9116599467338824,test-en-news_brisbanetimes.com.au.228963:9:en-de,en-de,en,de
45.553276317979915,0.8805608153343201,(0.929 - 1.0],0.9643147843846392,test-en-news_brisbanetimes.com.au.228963:10:en-de,en-de,en,de
41.573780552046784,0.879132091999054,(0.929 - 1.0],0.9865887372318736,test-en-news_csmonitor.com.7750:11:en-de,en-de,en,de
67.05663054586284,0.911210834980011,(0.929 - 1.0],0.9824305130310004,test-en-news_csmonitor.com.7750:12:en-de,en-de,en,de
66.801104272577,0.8896998763084412,(0.929 - 1.0],0.958572727907827,test-en-news_csmonitor.com.7750:13:en-de,en-de,en,de
62.05926866259494,0.8282533288002014,(0.861 - 0.929],0.9150627905143862,test-en-news_csmonitor.com.7750:14:en-de,en-de,en,de
58.36900311693404,0.8472951650619507,(0.861 - 0.929],0.8850466858414543,test-en-news_csmonitor.com.7750:15:en-de,en-de,en,de
51.23389805069453,0.7660141587257385,(0.861 - 0.929],0.9280835089486523,test-en-news_csmonitor.com.7750:16:en-de,en-de,en,de
59.83549257503444,0.8198288083076477,(0.861 - 0.929],0.927370056997538,test-en-news_csmonitor.com.7750:17:en-de,en-de,en,de
